Actual,Predicted,Variance
6.1,6.1224662685743025,-0.022466268574302894
6.3,6.371641353309256,-0.07164135330925614
6.2,6.2480933980358095,-0.048093398035809365
6.2,6.1842083743468255,0.015791625653174712
6.3,6.439551806336036,-0.13955180633603614
6.8,6.760667067502125,0.039332932497874395
6.7,6.583278499221846,0.11672150077815413
6.7,6.825013009174368,-0.12501300917436797
6.3,6.19642219864364,0.10357780135635952
5.9,5.790819701418804,0.10918029858119649
6.2,6.380608698793079,-0.18060869879307884
6.6,6.5606248634625945,0.0393751365374051
6.6,6.576007662634138,0.02399233736586126
6.8,6.735939074858518,0.0640609251414821
6.3,6.440225814923373,-0.14022581492337327
6.7,6.716991971435963,-0.01699197143596276
6.7,6.944690345794005,-0.2446903457940044
6.9,6.856582796211011,0.043417203788989056
6.5,6.654067963862699,-0.1540679638626994
6.8,6.831544404002696,-0.031544404002696425
6.2,6.166816268501915,0.0331837314980854
5.3,5.332563886989215,-0.032563886989215085
6.4,6.422511235727475,-0.0225112357274746
6.5,6.314990992038359,0.1850090079616411
6.4,6.493206427187355,-0.09320642718735428
6.5,6.591479559266356,-0.09147955926635642
6.2,5.977432200581765,0.22256779941823535
6.3,6.363234381937584,-0.06323438193758424
6.7,6.8896955443713255,-0.1896955443713253
6.5,6.592092870906095,-0.09209287090609486
6.9,6.65658258736603,0.24341741263397054
6.6,6.597128120026413,0.0028718799735862888
6.8,6.908389637673288,-0.10838963767328824
6.0,5.945183568156471,0.05481643184352869
6.2,6.162218346012978,0.0377816539870226
6.8,6.727226888514535,0.07277311148546506
5.9,5.924751633856051,-0.024751633856050503
6.6,6.602165698261806,-0.002165698261806348
6.9,7.108422941319116,-0.20842294131911565
6.6,6.527154017919356,0.07284598208064352
6.7,6.6370576577351095,0.0629423422648907
6.7,6.615124834273594,0.08487516572640619
6.5,6.43318332919688,0.06681667080311993
6.7,6.719195537154834,-0.01919553715483424
6.5,6.461109594514947,0.03889040548505296
6.8,6.911060755748,-0.11106075574800034
6.8,6.711301741547494,0.08869825845250556
6.6,6.47520775112139,0.12479224887860951
6.1,6.261025596928292,-0.1610255969282921
5.6,5.710775112607405,-0.11077511260740547
6.8,6.803614919568691,-0.0036149195686911995
6.6,6.543330451060838,0.056669548939161984
6.6,6.541626587511658,0.058373412488341714
6.7,6.665506060075883,0.034493939924117534
5.4,5.431078780523656,-0.031078780523655425
6.7,6.630695801111322,0.06930419888867778
6.9,6.9838239428528155,-0.08382394285281514
6.3,6.603028925719901,-0.30302892571990103
6.8,6.69616650848533,0.1038334915146697
6.4,6.535792497734782,-0.13579249773478175
6.6,6.556086934447784,0.04391306555221597
6.6,6.713441890319446,-0.11344189031944651
6.4,6.3597282816870315,0.04027171831296883
6.6,6.646383565814105,-0.04638356581410541
6.9,6.809047365662996,0.09095263433700396
6.2,6.239498778731127,-0.03949877873112673
6.4,6.357391767706,0.04260823229400046
5.6,5.61959097824894,-0.019590978248940516
6.4,6.352897128895384,0.04710287110461664
6.4,6.596835882418386,-0.19683588241838557
5.4,5.629967974258634,-0.22996797425863402
7.0,7.094598400507905,-0.09459840050790458
6.8,6.688982087916454,0.11101791208354594
6.7,6.694079042946319,0.005920957053681342
6.5,6.4805226027955705,0.019477397204429536
5.9,5.9801872760371495,-0.08018727603714915
6.4,6.413679842017865,-0.013679842017864985
6.8,6.639900526703965,0.16009947329603502
6.7,6.440598915074613,0.25940108492538716
6.2,6.364510474917095,-0.16451047491709492
6.7,6.6568261576332395,0.043173842366760695
6.6,6.47627271563911,0.12372728436089009
7.1,7.027970069034897,0.0720299309651029
6.7,6.677611318002883,0.022388681997116855
5.2,5.935301183014401,-0.7353011830144007
6.8,6.737829043096424,0.06217095690357599
6.3,6.177363536259156,0.12263646374084392
6.0,6.043337518407693,-0.043337518407692954
4.8,4.591113861367404,0.20888613863259575
6.5,6.502647637948398,-0.0026476379483977297
6.6,6.599316576968245,0.0006834230317549483
6.2,6.317187504281549,-0.11718750428154845
5.9,5.9291322369736275,-0.0291322369736271
6.2,6.331419173808415,-0.13141917380841495
6.1,6.287981103897334,-0.18798110389733402
6.7,6.747897548340342,-0.04789754834034188
6.4,6.479410722500172,-0.07941072250017189
6.6,6.5926286046460945,0.007371395353905186
6.9,6.890915238027091,0.009084761972909305
6.7,6.6391840798710655,0.060815920128934664
6.5,6.572383978392039,-0.0723839783920388
6.7,6.571485818699028,0.12851418130097247
6.3,6.187639523605506,0.11236047639449342
6.6,6.674708100906032,-0.0747081009060322
6.6,6.593575878940539,0.006424121059460219
6.4,6.585485303350582,-0.1854853033505819
7.0,6.820449738042446,0.1795502619575542
6.4,6.358568048742933,0.04143195125706711
6.5,6.521313526096245,-0.021313526096244928
6.5,6.68537219260333,-0.18537219260332982
6.8,6.697736761965116,0.10226323803488402
6.7,6.693376715674326,0.006623284325674383
6.6,6.563746007205545,0.03625399279445496
6.3,6.356457816895254,-0.05645781689525453
7.1,6.742621253319708,0.35737874668029157
6.7,6.7629315387897675,-0.06293153878976732
6.6,6.70715978659735,-0.10715978659735015
6.6,6.587186368377418,0.012813631622581312
6.5,6.5722416387818905,-0.0722416387818905
5.4,5.427897433369639,-0.027897433369638236
5.9,5.950463845851425,-0.05046384585142505
6.3,6.399129557229367,-0.09912955722936712
6.6,6.464547902586591,0.1354520974134088
6.8,6.601774286445785,0.1982257135542147
6.7,6.632728709487626,0.06727129051237402
6.7,6.668087171731871,0.03191282826812891
6.6,6.529540788608636,0.07045921139136357
6.7,6.7036788713035,-0.0036788713034994203
5.5,5.650552475275201,-0.15055247527520077
6.6,6.629828237891731,-0.02982823789173139
6.7,6.6727497713522865,0.027250228647713648
6.7,6.666324512115342,0.03367548788465857
6.5,6.481481972029747,0.018518027970253037
6.7,6.7010357941542775,-0.0010357941542773474
6.6,6.612746939006554,-0.012746939006554214
6.7,6.539733762341738,0.16026623765826198
6.4,6.479124480634585,-0.07912448063458477
6.5,6.510448036498969,-0.010448036498969415
6.9,7.141840635768753,-0.24184063576875303
6.8,6.839828624195105,-0.039828624195105355
6.9,6.865697185580034,0.03430281441996641
5.5,5.584936438507608,-0.0849364385076079
6.7,6.579939204303651,0.12006079569634931
6.5,6.566901066192973,-0.06690106619297342
5.9,5.9371504625110925,-0.03715046251109211
6.2,6.2174412035361435,-0.017441203536143313
5.0,5.04537623238901,-0.04537623238901034
6.1,6.052412076043361,0.047587923956638356
6.7,6.517581711408193,0.18241828859180753
6.3,6.177205900718739,0.1227940992812604
6.7,6.6316860703695255,0.06831392963047467
6.3,6.3277469626900125,-0.027746962690012644
6.5,6.4646080092913945,0.03539199070860555
5.4,5.5968269855314565,-0.19682698553145617
6.5,6.455343654282648,0.04465634571735233
6.6,6.689246060462221,-0.08924606046222117
6.0,6.084278571159473,-0.0842785711594729
6.6,6.654564931098129,-0.05456493109812932
6.7,6.735756676748011,-0.03575667674801064
6.6,6.460319623857206,0.1396803761427936
6.7,6.700193156495906,-0.00019315649590545547
6.7,6.757180050121136,-0.05718005012113547
6.7,6.809819383286136,-0.10981938328613605
6.1,6.206974778006819,-0.1069747780068191
5.3,5.317007594515686,-0.01700759451568601
5.9,5.951812544859907,-0.051812544859906495
6.6,6.682999580904475,-0.08299958090447568
6.6,6.611732090432367,-0.01173209043236767
6.7,6.550455309252679,0.14954469074732124
6.8,6.790944133173047,0.009055866826952474
5.8,5.852577308420697,-0.0525773084206973
6.8,6.758227849466438,0.041772150533561536
5.8,5.841759693019727,-0.04175969301972682
5.7,5.559430985249941,0.14056901475005912
6.4,6.345174522517825,0.0548254774821757
6.3,6.290763295485284,0.009236704514715477
6.4,6.242729144958357,0.1572708550416433
6.5,6.503312547367992,-0.0033125473679920248
6.9,6.755409183489775,0.14459081651022565
6.4,6.4298702489158925,-0.029870248915892184
6.1,6.122016995211019,-0.022016995211019186
6.4,6.2042476941530715,0.19575230584692882
6.8,6.844226950578324,-0.0442269505783246
6.1,6.019307520460509,0.08069247953949077
6.4,6.543222527158161,-0.14322252715816042
6.6,6.524844454926358,0.07515554507364186
6.6,6.462174561542463,0.13782543845753636
6.8,6.5256204826716155,0.2743795173283843
6.1,6.050906913637098,0.04909308636290177
6.7,6.722610182569811,-0.022610182569811066
6.0,5.971872761351612,0.02812723864838773
6.8,6.887573593969599,-0.08757359396959874
5.3,5.435640572214261,-0.1356405722142613
6.9,6.8260953316331525,0.07390466836684784
5.4,5.602938049221311,-0.2029380492213102
6.5,6.37877714091273,0.12122285908727015
6.7,6.760366483406777,-0.06036648340677697
6.6,6.6286341657692365,-0.02863416576923683
6.1,6.027530036414481,0.07246996358551883
6.5,6.488429909998545,0.011570090001455036
6.6,6.66217006767709,-0.06217006767709066
6.5,6.468920382288802,0.031079617711197827
5.8,5.810003595232589,-0.010003595232588758
6.0,5.906692262107109,0.09330773789289104
5.8,5.764051887727506,0.03594811227249384
6.7,6.44175861137866,0.2582413886213404
5.0,4.9704302550146355,0.029569744985364466
6.6,6.64575744774158,-0.04575744774158075
5.7,5.888534584646117,-0.18853458464611705
6.5,6.402491353759682,0.09750864624031763
6.7,6.802506021937361,-0.10250602193736125
4.9,4.702422860119356,0.19757713988064474
6.5,6.452874629331692,0.04712537066830791
6.2,6.175223023172904,0.024776976827095787
6.8,6.911123794161842,-0.11112379416184215
7.0,6.867291616666031,0.13270838333396906
6.5,6.631675487732165,-0.1316754877321653
6.8,6.693273929513858,0.10672607048614147
7.0,6.820918865576957,0.1790811344230434
6.8,6.744433982236078,0.05556601776392167
6.9,6.8590730665624084,0.040926933437591906
6.7,6.725706170067004,-0.025706170067003598
6.7,6.825545316345199,-0.12554531634519872
6.7,6.570236451300206,0.12976354869979456
6.4,6.420653758152232,-0.020653758152231916
5.7,5.679060373290552,0.020939626709448156
6.7,6.711221740697133,-0.011221740697132887
6.2,6.165797146650882,0.0342028533491181
6.9,6.608227761141038,0.29177223885896275
6.5,6.3847312505338305,0.1152687494661695
6.4,6.305890159462162,0.094109840537838
6.6,6.636678287867635,-0.03667828786763572
6.4,6.470135990109021,-0.07013599010902105
6.2,6.20077473426131,-0.0007747342613102504
6.5,6.621686219429641,-0.12168621942964108
6.6,6.62783004262416,-0.02783004262416
6.4,6.445403908943392,-0.04540390894339197
6.4,6.51740204856608,-0.11740204856607939
6.6,6.38045892794946,0.2195410720505393
6.8,6.711517262439086,0.08848273756091363
6.4,6.296993474622005,0.10300652537799504
6.6,6.61193237939836,-0.01193237939836056
6.4,6.416864753279257,-0.01686475327925674
6.7,6.57529393055224,0.12470606944776019
6.7,6.741412732580816,-0.04141273258081579
6.6,6.667048959963365,-0.06704895996336546
6.7,6.573938770960543,0.1260612290394576
6.6,6.493986762559352,0.1060132374406475
6.4,6.255024193624612,0.14497580637538832
6.7,6.664730376009937,0.035269623990063614
6.9,6.862581601359432,0.037418398640568284
5.0,5.121832689763721,-0.12183268976372119
6.3,6.2675632710503795,0.03243672894962035
6.8,6.698470540657073,0.10152945934292656
6.3,6.230180763903537,0.06981923609646312
6.6,6.476765090596629,0.12323490940337045
6.4,6.540214755850015,-0.14021475585001486
6.9,6.810417216050263,0.08958278394973718
6.4,6.313712109160097,0.08628789083990362
6.4,6.461543419532765,-0.06154341953276443
6.3,6.3221184603593095,-0.022118460359309644
6.7,6.874258120442001,-0.1742581204420004
6.6,6.610244838514874,-0.010244838514874566
5.7,5.966810873062826,-0.266810873062826
5.6,5.620326679542322,-0.0203266795423227
6.3,6.515345714545971,-0.21534571454597096
6.3,6.419901535677047,-0.1199015356770472
5.8,5.969497522646401,-0.1694975226464015
6.7,6.638545717448876,0.06145428255112417
6.3,6.539750609674398,-0.23975060967439799
6.1,6.116394499994884,-0.016394499994884626
6.7,6.596605944781276,0.10339405521872447
6.7,6.508499376287071,0.19150062371292886
6.7,6.6545975493722835,0.04540245062771664
6.8,6.808377770033243,-0.008377770033242804
6.7,6.549465386679347,0.15053461332065332
6.6,6.490136333081052,0.10986366691894744
6.2,6.045623394795673,0.1543766052043276
6.4,6.498679466597263,-0.09867946659726279
6.8,6.866993375123501,-0.06699337512350123
6.4,6.351329865671863,0.04867013432813749
6.9,6.894499137624697,0.005500862375303228
6.5,6.332350162215438,0.16764983778456166
5.8,5.957291163609365,-0.15729116360936501
6.9,6.5287148449739245,0.37128515502607584
6.4,6.496021885236875,-0.09602188523687438
6.3,6.312048207635762,-0.012048207635761976
6.3,6.304370715150752,-0.004370715150752602
6.2,6.43131724716363,-0.23131724716362978
6.6,6.766250493130187,-0.16625049313018714
6.5,6.530549168701484,-0.03054916870148361
6.1,6.268732135713714,-0.16873213571371437
6.6,6.7129672495584245,-0.11296724955842485
6.5,6.52494379159819,-0.024943791598190046
6.4,6.224751006065301,0.17524899393469973
6.7,6.845349540807122,-0.14534954080712215
6.2,6.135707502687822,0.06429249731217812
6.4,6.357453925313649,0.042546074686351076
5.7,6.032840190559849,-0.3328401905598488
6.7,6.643247481518918,0.056752518481082426
6.5,6.587316762711945,-0.08731676271194466
6.0,6.016251623190664,-0.016251623190663977
5.6,5.514375492204666,0.08562450779533393
6.5,6.481738594325208,0.018261405674792286
6.5,6.431184254007919,0.06881574599208129
6.6,6.6461711146041225,-0.04617111460412282
6.3,6.225892863181903,0.074107136818097
6.5,6.505101580439808,-0.005101580439808018
5.2,5.229282835328021,-0.02928283532802123
6.8,6.854270483453721,-0.05427048345372132
6.6,6.601339903980367,-0.0013399039803676516
5.4,5.370980238366548,0.029019761633452212
6.4,6.180934494486923,0.21906550551307724
6.6,6.584045443183737,0.015954556816262233
6.6,6.787614977542113,-0.18761497754211298
6.7,6.846158624792449,-0.14615862479244868
6.5,6.418941699871759,0.081058300128241
5.3,5.5228876836403,-0.22288768364029998
6.6,6.4755108136902475,0.12448918630975214
6.4,6.39626389643961,0.003736103560390447
5.7,5.60699444136161,0.09300555863839044
6.8,6.82084513499248,-0.020845134992479863
5.9,6.058897364683826,-0.15889736468382587
6.8,6.756681607060246,0.043318392939753814
6.5,6.287669948851696,0.21233005114830394
6.6,6.74009565873892,-0.14009565873891994
6.5,6.801140970720227,-0.30114097072022705
6.6,6.519724860232278,0.08027513976772127
6.7,6.611972626465656,0.0880273735343442
6.8,6.795072798298408,0.004927201701591777
6.2,6.152412900372497,0.04758709962750274
6.0,6.277401800728299,-0.277401800728299
6.6,6.494866196969916,0.10513380303008368
5.6,5.741577118253759,-0.14157711825375952
6.9,6.943244364778946,-0.04324436477894533
6.6,6.617219348874038,-0.017219348874037976
6.4,6.318440000457265,0.08155999954273518
6.8,6.716695049170825,0.08330495082917455
6.6,6.65161309256135,-0.05161309256135027
6.7,6.723783565762226,-0.0237835657622254
6.4,6.339064153151055,0.060935846848945374
6.7,6.630251803298092,0.0697481967019078
6.1,6.051029835246386,0.04897016475361404
6.2,6.209845628611273,-0.009845628611272694
6.2,6.425721616430708,-0.22572161643070743
7.1,6.687649520473432,0.4123504795265678
6.6,6.777584453007693,-0.1775844530076931
6.7,6.566465941222818,0.13353405877718227
6.4,6.508498421526367,-0.10849842152636668
6.6,6.490415551997252,0.10958444800274769
6.7,6.740926031378553,-0.040926031378552885
6.4,6.519201559354702,-0.11920155935470156
6.5,6.5908223696948,-0.09082236969480029
6.9,6.911150449351366,-0.011150449351365666
6.3,6.2043217468081995,0.09567825319180034
6.6,6.722745734411668,-0.12274573441166847
6.7,6.587641833578811,0.11235816642118923
6.3,6.244719857818708,0.0552801421812914
6.5,6.60854645280576,-0.10854645280575959
6.8,6.784813030495437,0.015186969504562775
6.5,6.4776340736561,0.0223659263439
6.8,6.660403529922265,0.139596470077735
6.7,6.650967075474217,0.04903292452578345
6.4,6.47369818366758,-0.07369818366758007
6.7,6.84389442556248,-0.1438944255624799
6.4,6.368543162666619,0.03145683733338167
6.7,6.705732266863268,-0.005732266863267554
6.3,6.475556718271331,-0.17555671827133157
7.0,6.93428099348284,0.06571900651715978
6.9,6.852702626121429,0.047297373878571136
6.7,6.561279054889879,0.138720945110121
6.6,6.5838121374375245,0.016187862562475175
6.7,6.510674204002775,0.18932579599722477
6.8,6.634462038127756,0.16553796187224368
6.7,6.772014105334787,-0.07201410533478647
6.0,6.000785529143518,-0.0007855291435179268
6.7,6.635776626393213,0.06422337360678743
6.7,6.68424688916269,0.015753110837310125
6.7,6.727223270749631,-0.027223270749630935
6.6,6.494397864816783,0.10560213518321682
6.7,6.716503305195486,-0.01650330519548593
6.4,6.366219710495788,0.033780289504212746
5.4,5.428241809056467,-0.02824180905646667
6.9,6.947161766925206,-0.04716176692520602
6.6,6.618475151578899,-0.01847515157889923
6.5,6.504082553569049,-0.004082553569048741
6.9,7.13538462423795,-0.23538462423795004
6.7,6.658680620171761,0.041319379828238745
6.4,6.552819725819115,-0.15281972581911507
6.3,6.251191257097878,0.048808742902122226
6.7,6.598835874715215,0.10116412528478502
